# x		y		z	 configuration saved for N: 125
6.786327E-01	7.628854E-01	3.436235E-01	4.121415E-01	6.490780E-01	-6.394037E-01	-1
5.940884E-01	1.824254E-01	2.070464E-01	8.678228E-01	-4.054399E-01	-2.872316E-01	50
2.419561E-01	1.176738E-01	5.892773E-01	7.859176E-01	-2.151926E-01	-5.796772E-01	108
1.839559E-01	4.144263E-01	6.114218E-01	-1.577501E-01	-9.815502E-01	1.080469E-01	89
9.255756E-01	6.973614E-01	5.568632E-01	-9.062755E-01	3.219007E-01	-2.739428E-01	-1
6.768227E-01	9.299952E-01	8.127628E-01	5.344863E-01	1.011604E-01	-8.391013E-01	-1
5.312753E-01	3.531418E-01	6.569696E-01	-6.337616E-01	2.668214E-01	-7.260527E-01	53
2.449219E-01	6.805973E-01	1.210581E-01	-1.446504E-01	6.030047E-01	-7.845136E-01	60
8.370339E-01	3.220331E-01	6.955045E-01	-3.829478E-01	6.280080E-01	-6.774636E-01	-1
8.513272E-01	2.645126E-01	7.930694E-02	6.378320E-01	-1.002902E-01	-7.636179E-01	-1
3.110251E-01	1.057106E-01	7.557833E-01	-7.864432E-01	5.778756E-01	-2.180984E-01	89
5.656233E-01	5.108248E-01	4.325687E-02	-5.981814E-01	-1.310445E-01	7.905734E-01	-1
2.922374E-01	6.713061E-01	4.371831E-01	-4.103635E-01	5.633856E-01	7.170763E-01	-1
4.255102E-01	7.449099E-01	8.106753E-02	5.628672E-01	-7.346398E-01	3.787940E-01	86
1.305064E-01	1.865122E-01	7.394917E-01	-6.417169E-01	5.282892E-01	-5.559765E-01	-1
5.350198E-01	2.303535E-02	1.366919E-01	-8.605851E-01	-4.272549E-01	2.772120E-01	74
2.944047E-01	5.454768E-01	7.479960E-01	5.045169E-02	-9.894651E-01	-1.356959E-01	-1
7.790493E-01	9.174405E-01	5.026618E-01	5.198342E-01	8.122988E-01	2.644675E-01	32
4.467009E-01	4.234967E-01	8.410589E-01	6.112377E-01	-4.192913E-01	6.712550E-01	-1
3.057884E-01	8.391758E-01	5.438700E-01	4.004711E-02	-1.937351E-01	-9.802362E-01	59
6.965351E-01	5.980304E-01	1.635221E-01	-9.586034E-01	2.845870E-01	9.473135E-03	-1
9.485701E-02	8.506602E-01	6.633024E-01	-5.608728E-01	-7.972036E-01	2.233567E-01	121
1.502162E-01	2.855520E-02	4.736783E-01	5.679946E-01	-6.909655E-01	-4.471562E-01	75
7.660861E-01	5.367618E-01	9.314664E-01	8.416022E-01	-8.481857E-02	5.333963E-01	-1
1.241974E-01	5.755778E-01	7.555908E-01	6.543159E-01	2.689793E-02	-7.557428E-01	59
9.598650E-01	8.413518E-01	3.201310E-01	-6.206181E-01	-2.318699E-01	7.490457E-01	101
6.360476E-01	5.140577E-01	4.145401E-01	6.168884E-01	-4.047806E-01	-6.749825E-01	-1
6.535330E-01	6.726868E-01	9.692634E-01	2.676654E-01	5.339577E-02	9.620312E-01	-1
1.687594E-01	7.001722E-01	6.198153E-01	-3.283360E-01	-6.562308E-01	-6.793796E-01	28
7.761154E-01	2.969363E-01	5.265248E-01	-2.604041E-01	-6.142767E-01	7.448851E-01	-1
4.853562E-01	6.250957E-01	6.949892E-01	3.456214E-01	-2.993080E-02	-9.378966E-01	43
2.359101E-01	7.458292E-01	8.154994E-01	-4.142240E-01	-7.880578E-01	4.553936E-01	-1
9.614753E-01	2.280852E-01	5.913643E-01	7.438265E-01	1.450592E-01	6.524416E-01	89
4.168009E-01	7.233082E-03	5.339459E-01	-6.404147E-01	-7.679367E-01	-1.192709E-02	-1
7.520108E-01	4.843862E-01	2.843565E-01	2.469904E-01	-8.579391E-01	-4.504845E-01	34
5.865701E-01	3.064322E-01	4.868550E-01	-8.582515E-01	5.074422E-01	7.685595E-02	62
4.764177E-01	5.227728E-02	7.723543E-01	2.962554E-02	9.763655E-01	2.140857E-01	112
4.593117E-01	1.898656E-01	8.910550E-01	-5.917588E-01	-7.907562E-01	-1.566080E-01	-1
8.901218E-01	7.351761E-01	9.517802E-01	2.440581E-01	-9.688021E-01	4.310620E-02	-1
8.232130E-01	1.152222E-01	3.293909E-01	-9.928594E-01	-1.145766E-01	-3.320268E-02	-1
9.600105E-01	9.357434E-01	5.122992E-01	3.559319E-01	-6.857064E-01	-6.349167E-01	-1
4.203150E-01	2.158885E-01	5.961834E-01	-7.583529E-01	-6.036148E-01	2.460691E-01	-1
1.697704E-02	3.679415E-01	7.436104E-01	7.280434E-01	3.410385E-01	5.946810E-01	54
4.007694E-02	4.025538E-01	4.917134E-01	5.676226E-01	-3.742406E-01	7.333134E-01	-1
6.227812E-02	1.927394E-01	2.127056E-01	3.186663E-01	3.890777E-01	8.643323E-01	-1
5.236800E-01	2.487754E-01	4.626197E-02	1.875904E-01	-8.938145E-01	-4.073151E-01	-1
2.042496E-02	5.591080E-01	5.862301E-01	-9.330589E-01	3.485671E-01	8.889409E-02	-1
4.165844E-01	3.941832E-01	4.026915E-02	8.723771E-01	-4.560145E-01	1.760937E-01	112
9.578379E-01	8.224653E-02	7.520601E-01	-2.207386E-01	6.106582E-01	7.605071E-01	-1
9.000000E-01	9.000000E-01	9.000000E-01	1.000000E+00	0.000000E+00	0.000000E+00	108
